87312444,193rd CASUALTY LIST SOUTH AUSTRALIA. Died of Wounds.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-08-19,42,http://nla.gov.au/nla.news-article87312444,N,537,0
87312338,194th CASUALTY LIST SOUTH AUSTRALIA. Died of Wounds.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-08-19,38,http://nla.gov.au/nla.news-article87312338,N,486,2
87312348,195th CASUALTY LIST SOUTH AUSTRALIA. Died of Wounds.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-08-19,38,http://nla.gov.au/nla.news-article87312348,N,517,0
87311083,196th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-08-26,42,http://nla.gov.au/nla.news-article87311083,N,378,0
87311081,197th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-08-26,42,http://nla.gov.au/nla.news-article87311081,N,912,0
87311033,198th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-08-26,38,http://nla.gov.au/nla.news-article87311033,N,719,0
87529898,199th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-02,43,http://nla.gov.au/nla.news-article87529898,N,991,0
87529903,200th CASUALTY LIST SOUTH AUSTRALIA. KILLED IN ACTION.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-02,43,http://nla.gov.au/nla.news-article87529903,N,1279,1
87529901,201st CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-02,43,http://nla.gov.au/nla.news-article87529901,N,311,0
87523740,205TH. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-09,42,http://nla.gov.au/nla.news-article87523740,N,782,0
87523688,206th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-09,38,http://nla.gov.au/nla.news-article87523688,N,717,0
87523689,207th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-09,38,http://nla.gov.au/nla.news-article87523689,N,487,1
87525461,210TH. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-16,42,http://nla.gov.au/nla.news-article87525461,N,655,0
87525391,211th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-16,38,http://nla.gov.au/nla.news-article87525391,N,718,0
87526177,213th LIST. KILLED IN ACTION.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-23,42,http://nla.gov.au/nla.news-article87526177,N,992,5
87526179,214TH. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-23,42,http://nla.gov.au/nla.news-article87526179,N,592,0
87526168,215TH. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-23,42,http://nla.gov.au/nla.news-article87526168,N,1107,0
87526288,216th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-23,38,http://nla.gov.au/nla.news-article87526288,N,788,0
87527592,221st LIST. KILLED IN ACTION.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-30,42,http://nla.gov.au/nla.news-article87527592,N,1364,1
87527529,222nd CASUALTY LIST SOUTH AUSTRALIA. Died of Wounds.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-30,38,http://nla.gov.au/nla.news-article87527529,N,797,1
87527530,223rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-09-30,38,http://nla.gov.au/nla.news-article87527530,N,869,0
87523324,225TH. LIST. Killed In Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-07,42,http://nla.gov.au/nla.news-article87523324,N,861,0
87523322,226TH. LIST. Killed In Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-07,42,http://nla.gov.au/nla.news-article87523322,N,754,0
87523320,227TH. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-07,42,http://nla.gov.au/nla.news-article87523320,N,991,0
